words,labels,entities,term_list
"['The', 'Communication', 'on', 'the', 'protection', 'of', 'EU', 'financial', 'interests', 'by', 'criminal', 'law', 'and', 'administrative', 'investigations', 'sets', 'out', 'how', 'the', 'Commission', 'intends', 'to', 'safeguard', 'taxpayers', ""'"", 'money', 'at', 'EU', 'level', 'against', 'illegal', 'activities', ',', 'including', 'against', 'threats', 'posed', 'by', 'corruption', 'inside', 'and', 'outside', 'the', 'EU', 'institutions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 8), ('Term', 38, 38), ('Term', 23, 23), ('Term', 25, 25), ('Term', 30, 31), ('Term', 13, 14), ('Term', 10, 11)}","['financial interests', 'corruption', 'taxpayers', 'money', 'illegal activities', 'administrative investigations', 'criminal law']"
"['The', 'Communication', 'points', 'to', 'opportunities', 'for', 'the', 'improvement', 'of', 'the', 'criminal', 'law', 'framework', ',', 'of', 'procedural', 'tools', 'for', 'investigators', 'and', 'prosecutors', ',', 'as', 'well', 'as', 'possible', 'institutional', 'developments', 'such', 'as', 'the', 'setting', 'up', 'of', 'a', 'European', 'Public', 'Prosecutor', ""'s"", 'Office', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O']","{('Term', 10, 12), ('Term', 36, 39), ('Term', 20, 20)}","['criminal law framework', ""Public Prosecutor 's Office"", 'prosecutors']"
"['The', 'Commission', 'also', 'intends', 'to', 'adopt', 'a', 'new', 'anti-fraud', 'strategy', 'reinforcing', 'the', 'Union', ""'s"", 'financial', 'policies', 'with', 'a', 'view', 'to', 'better', 'protect', 'the', 'EU', ""'s"", 'financial', 'interests', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 25, 26), ('Term', 14, 15), ('Term', 8, 9)}","['financial interests', 'financial policies', 'anti-fraud strategy']"
"['The', 'strategy', 'will', 'identify', 'priorities', 'and', 'specific', 'areas', 'of', 'activity', 'in', 'order', 'to', 'enhance', 'the', 'current', 'Commission', 'anti-fraud', 'framework', ',', 'with', 'a', 'focus', 'on', 'prevention', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 18)}",['anti-fraud framework']
"['Complementing', 'those', 'initiatives', ',', 'the', 'Commission', ""'s"", 'proposal', 'for', 'amending', 'the', 'legal', 'framework', 'of', 'OLAF', 'aims', 'at', 'increasing', 'the', 'efficiency', 'and', 'speed', 'of', 'OLAF', 'investigations', ',', 'at', 'strengthening', 'procedural', 'guarantees', ',', 'as', 'well', 'as', 'at', 'reinforcing', 'OLAF', ""'s"", 'cooperation', 'with', 'Member', 'States', 'and', 'at', 'improving', 'its', 'governance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 46, 46), ('Term', 11, 12), ('Term', 28, 29)}","['governance', 'legal framework', 'procedural guarantees']"
"['5', '.']","['O', 'O']",set(),[]
"['Stronger', 'focus', 'on', 'corruption', 'in', 'EU', 'external', 'policies', '5.1', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 3, 3), ('Term', 7, 7)}","['corruption', 'policies']"
"['Candidate', 'countries', ',', 'potential', 'candidates', 'and', 'neighbourhood', 'countries']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['The', 'process', 'of', 'enlargement', 'of', 'the', 'EU', 'has', 'been', 'a', 'key', 'vehicle', 'for', 'major', 'anti-corruption', 'reforms', 'in', 'the', 'candidate', 'countries', 'and', 'potential', 'candidates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 15)}",['anti-corruption reforms']
"['The', 'most', 'recent', 'accessions', 'had', 'a', 'considerable', 'impact', 'on', 'the', 'actual', 'weight', 'of', 'anti-corruption', 'policies', 'within', 'the', 'EU', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 13, 14)}",['anti-corruption policies']
"['They', 'also', 'showed', 'that', 'at', 'the', 'time', 'of', 'accession', 'it', 'was', 'still', 'very', 'difficult', 'to', 'demonstrate', 'a', 'track', 'record', 'of', 'implementation', 'and', 'the', 'irreversibility', 'of', 'anti-corruption', 'reforms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 25, 26)}",['anti-corruption reforms']
"['Moreover', ',', 'following', 'accession', ',', 'efforts', 'to', 'fight', 'corruption', 'still', 'had', 'to', 'be', 'monitored', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 8)}",['fight corruption']
"['The', '2005', 'negotiating', 'frameworks', 'for', 'Croatia', 'and', 'Turkey', 'introduced', 'a', 'specific', 'chapter', 'covering', 'a', 'range', 'of', 'rule', 'of', 'law', 'issues', ',', 'including', 'judicial', 'reform', 'and', 'the', 'fight', 'against', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 22, 22), ('Term', 16, 18), ('Term', 26, 28)}","['judicial', 'rule of law', 'fight against corruption']"
"['The', 'renewed', 'consensus', 'on', 'enlargement', ',', 'has', 'further', 'strengthened', 'the', 'focus', 'on', 'the', 'rule', 'of', 'law', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 13, 15)}",['rule of law']
"['Aware', 'of', 'the', 'fact', 'that', ',', 'without', 'a', 'strong', 'political', 'will', ',', 'investing', 'EU', 'funds', 'in', 'institution', 'building', 'alone', 'can', 'not', 'guarantee', 'the', 'success', 'of', 'anti-corruption', 'policies', ',', 'the', 'Commission', 'intensified', 'in', '2010', 'its', 'dialogue', 'on', 'rule', 'of', 'law', 'with', 'the', 'candidate', 'countries', 'and', 'potential', 'candidates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 36, 38), ('Term', 25, 26), ('Term', 14, 14), ('Term', 12, 12)}","['political', 'rule of law', 'anti-corruption policies', 'funds', 'investing']"
"['The', 'reinforced', 'dialogue', 'builds', 'on', 'the', 'experience', 'gained', 'during', 'the', 'visa', 'liberalisation', 'process', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['The', 'roadmaps', 'containing', 'benchmarks', 'to', 'which', 'countries', 'had', 'to', 'conform', 'in', 'order', 'to', 'obtain', 'visa', 'liberalisation', 'proved', 'to', 'be', 'an', 'efficient', 'tool', 'to', 'motivate', 'and', 'prioritise', 'reform', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['The', 'aim', 'of', 'the', 'dialogue', 'on', 'rule', 'of', 'law', 'is', 'to', 'strengthen', 'such', 'benchmarking', 'at', 'earlier', 'stages', 'of', 'the', 'pre-accession', 'process', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 8)}",['rule of law']
"['The', 'Commission', 'Opinions', 'on', 'Albania', ""'s"", 'and', 'Montenegro', ""'s"", 'applications', 'for', 'EU', 'membership', 'already', 'set', 'recommendations', 'that', 'should', 'be', 'met', 'before', 'the', 'opening', 'of', 'negotiations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['The', 'dialogue', 'will', 'be', 'accompanied', 'by', 'yearly', 'expert', 'missions', 'to', 'be', 'carried', 'out', 'with', 'participation', 'of', 'experts', 'from', 'EU', 'Member', 'States', ',', 'which', 'will', 'in', 'this', 'way', 'be', 'associated', 'to', 'the', 'process', 'more', 'closely', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Based', 'on', 'these', 'tools', ',', 'the', 'Commission', 'will', 'continue', 'to', 'give', 'high', 'priority', 'to', 'the', 'monitoring', 'of', 'anti-corruption', 'policies', 'and', 'will', 'enforce', 'thorough', 'scrutiny', 'from', 'the', 'early', 'stages', 'of', 'accession', 'preparations', 'with', 'the', 'aim', 'of', 'securing', 'guarantees', 'for', 'the', 'sustainability', 'of', 'reforms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 18)}",['anti-corruption policies']
"['The', 'Commission', 'will', 'also', 'promote', 'close', 'coordination', 'of', 'the', 'international', 'donors', 'to', 'avoid', 'any', 'overlapping', 'and', 'to', 'better', 'channel', 'the', 'resources', 'invested', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 21, 21)}",['invested']
"['Under', 'the', 'umbrella', 'of', 'the', 'European', 'Neighbourhood', 'Policy', ',', 'the', 'High', 'Representative', 'and', 'the', 'Commission', 'will', 'promote', 'reinforcing', 'the', 'capacity', 'to', 'fight', 'corruption', 'in', 'the', 'neighbourhood', 'countries', 'as', 'a', 'key', 'aspect', 'of', 'the', 'support', 'given', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 21, 22)}","['Neighbourhood Policy', 'fight corruption']"
"['This', 'is', 'especially', 'important', 'given', 'the', 'recent', 'events', 'in', 'North', 'Africa', ',', 'where', 'uprisings', 'against', 'the', 'regimes', 'were', 'also', 'prompted', 'by', 'the', 'urge', 'to', 'eradicate', 'a', 'culture', 'of', 'corruption', 'in', 'their', 'countries', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 26, 28)}",['culture of corruption']
"['5.2', '.']","['O', 'O']",set(),[]
"['Cooperation', 'and', 'development', 'policies']","['O', 'O', 'O', 'B-Term']","{('Term', 3, 3)}",['policies']
"['The', 'support', 'for', 'strengthening', 'good', 'governance', 'and', 'democratisation', 'granted', 'by', 'the', 'EU', 'as', 'part', 'of', 'cooperation', 'and', 'development', 'policy', 'also', 'covers', 'anti-corruption', 'policies', '.']","['O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 18, 18), ('Term', 21, 22), ('Term', 4, 5)}","['policy', 'anti-corruption policies', 'good governance']"
"['The', 'Commission', 'follows', 'in', 'this', 'context', 'a', 'partnership-based', 'approach', ',', 'engaging', 'dialogue', 'with', 'partner', 'countries', ""'"", 'governments', 'and', 'civil', 'society', ',', 'EU', 'Member', 'States', 'and', 'other', 'donors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 19), ('Term', 16, 16)}","['civil society', 'governments']"
"['While', 'recognising', 'that', 'without', 'political', 'will', 'inside', 'the', 'country', ',', 'outside', 'support', 'is', 'unlikely', 'to', 'deliver', 'results', ',', 'the', 'Commission', 'considers', 'that', 'incentive-based', 'approaches', 'may', 'prove', 'their', 'benefits', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['political']
"['The', 'Commission', 'intends', 'to', 'strengthen', 'dialogue', 'with', 'partner', 'countries', 'on', 'anti-fraud', 'and', 'anti-corruption', 'issues', 'and', 'its', 'support', 'to', 'capacity', 'building', ',', 'leading', 'towards', 'the', 'adoption', 'of', 'national', 'strategies', 'to', 'fight', 'corruption', 'in', 'all', 'its', 'forms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 12, 12), ('Term', 29, 30)}","['anti-fraud', 'anti-corruption', 'fight corruption']"
"['During', 'the', 'programming', 'period', 'as', 'well', 'as', 'throughout', 'the', 'implementation', 'process', 'particular', 'attention', 'will', 'be', 'paid', 'to', 'such', 'strategies', 'and', 'their', 'effective', 'implementation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 15, 15)}",['paid']
"['In', 'line', 'with', 'that', 'objective', ',', 'the', 'Commission', 'will', 'promote', 'greater', 'use', 'of', 'the', 'conditionality', 'principle', 'in', 'the', 'field', 'of', 'development', 'to', 'encourage', 'compliance', 'with', 'minimum', 'international', 'anti-corruption', 'standards', 'as', 'set', 'out', 'in', 'UNCAC', 'and', 'other', 'international', 'and', 'regional', 'conventions', 'these', 'countries', 'are', 'party', 'to', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 27, 28), ('Term', 23, 23)}","['anti-corruption standards', 'compliance']"
"['In', 'the', 'same', 'vein', ',', 'the', 'Commission', 'will', 'promote', 'a', 'stronger', 'use', 'of', 'the', 'provisions', 'covering', 'anti-corruption', 'matters', 'already', 'existing', 'in', 'the', 'legal', 'bases', 'for', 'cooperation', 'with', 'partner', 'countries', ',', 'undertaking', 'specific', 'consultations', 'in', 'response', 'to', 'instances', 'of', 'serious', 'corruption', 'cases', ',', 'and', 'applying', 'sanctions', 'if', 'appropriate', 'measures', 'are', 'not', 'put', 'in', 'place', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 44, 44), ('Term', 22, 23), ('Term', 16, 16), ('Term', 39, 40)}","['sanctions', 'legal bases', 'anti-corruption', 'corruption cases']"
"['Finally', ',', 'the', 'Commission', 'has', 'established', ',', 'and', 'will', 'continue', 'to', 'support', ',', 'global', 'frameworks', 'aiming', 'at', 'setting', 'transparent', 'systems', 'for', 'extracting', 'and', 'trading', 'natural', 'resources', 'and', 'raw', 'materials', ',', 'such', 'as', 'the', 'Forest', 'Law', 'Enforcement', 'Governance', 'and', 'Trade', 'and', 'the', 'Extractive', 'Industries', 'Transparency', 'Initiative', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 18, 18), ('Term', 38, 38), ('Term', 23, 23), ('Term', 43, 43), ('Term', 34, 35), ('Term', 36, 36)}","['transparent', 'Trade', 'trading', 'Transparency', 'Law Enforcement', 'Governance']"
"['5.3', '.']","['O', 'O']",set(),[]
"['Trade', 'policy']","['B-Term', 'IN-Term']","{('Term', 0, 1)}",['Trade policy']
"['EU', 'trade', 'policy', 'contributes', 'to', 'encouraging', 'third', 'countries', 'to', 'respect', ',', 'inter', 'alia', ',', 'human', 'rights', 'and', 'good', 'governance', 'through', 'bilateral', 'trade', 'relations', 'and', 'through', 'tools', 'such', 'as', 'the', 'Generalised', 'System', 'of', 'Preferences', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O']","{('Term', 29, 32), ('Term', 15, 15), ('Term', 17, 18), ('Term', 21, 22), ('Term', 1, 2)}","['Generalised System of Preferences', 'rights', 'good governance', 'trade relations', 'trade policy']"
"['The', 'Commission', 'recently', 'proposed', 'a', 'reshape', 'of', 'the', 'Generalized', 'System', 'of', 'Preferences', ',', 'reinforcing', 'the', 'incentives', 'for', 'the', 'respect', 'of', 'good', 'governance', 'standards', 'through', 'the', 'adherence', 'and', 'implementation', 'of', 'key', 'international', 'conventions', 'such', 'as', 'the', 'UNCAC', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 8, 11), ('Term', 20, 21)}","['Generalized System of Preferences', 'good governance']"
"['The', 'Commission', 'will', 'continue', 'to', 'promote', 'the', 'inclusion', 'of', 'specific', 'provisions', 'in', 'Free', 'Trade', 'Agreements', 'on', 'transparency', 'in', 'international', 'government', 'procurement', ',', 'and', 'in', 'the', 'content', 'of', 'World', 'Trade', 'Organization', 'the', 'extension', 'to', 'other', 'WTO', 'Parties', 'of', 'the', 'Agreement', 'on', 'Government', 'Procurement', 'which', 'contains', 'provisions', 'on', 'enhanced', 'transparency', 'in', 'international', 'procurement', ',', 'limiting', 'the', 'risk', 'of', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 50, 50), ('Term', 12, 14), ('Term', 47, 47), ('Term', 40, 41), ('Term', 28, 29), ('Term', 19, 20), ('Term', 16, 16), ('Term', 56, 56)}","['procurement', 'Free Trade Agreements', 'transparency', 'Government Procurement', 'Trade Organization', 'government procurement', 'transparency', 'corruption']"
"['6', '.']","['O', 'O']",set(),[]
['Conclusion'],['O'],set(),[]
"['Corruption', 'continues', 'to', 'be', 'a', 'cause', 'of', 'concern', 'in', 'the', 'EU', ',', 'as', 'it', 'is', 'globally', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 0)}",['Corruption']
"['Although', 'the', 'nature', 'and', 'extent', 'of', 'corruption', 'vary', ',', 'it', 'exists', 'in', 'all', 'Member', 'States', ',', 'causing', 'serious', 'economic', ',', 'social', ',', 'and', 'democratic', 'harm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 6, 6)}","['economic', 'corruption']"
"['International', 'instruments', ',', 'and', 'EU', 'anti-corruption', 'legislation', ',', 'are', 'already', 'in', 'place', ',', 'but', 'implementation', 'remains', 'insufficient', '.']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 6)}",['anti-corruption legislation']
"['The', 'Commission', 'calls', 'on', 'EU', 'Member', 'States', 'to', 'ensure', 'that', 'all', 'relevant', 'legal', 'instruments', 'are', 'fully', 'transposed', 'into', 'their', 'legislation', 'and', ',', 'crucially', ',', 'effectively', 'followed', 'up', 'and', 'enforced', 'through', 'the', 'detection', 'and', 'prosecution', 'of', 'corruption', 'offences', ',', 'backed', 'up', 'by', 'criminal', 'law', 'provisions', 'and', 'a', 'systematic', 'track', 'record', 'of', 'deterrent', 'penalties', 'and', 'asset', 'recovery', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 33, 33), ('Term', 19, 19), ('Term', 51, 51), ('Term', 12, 13), ('Term', 41, 42), ('Term', 53, 54), ('Term', 35, 36), ('Term', 16, 16)}","['prosecution', 'legislation', 'penalties', 'legal instruments', 'criminal law', 'asset recovery', 'corruption offences', 'transposed']"
"['To', 'achieve', 'this', ',', 'firmer', 'political', 'commitment', 'by', 'all', 'decision-makers', 'in', 'the', 'EU', 'is', 'needed', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 5)}",['political']
"['The', 'existing', 'international', 'monitoring', 'and', 'evaluation', 'mechanisms', 'have', ',', 'so', 'far', ',', 'not', 'produced', 'the', 'necessary', 'momentum', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 5, 6)}","['monitoring', 'evaluation mechanisms']"
"['Action', 'at', 'EU', 'level', 'is', 'therefore', 'needed', 'to', 'strengthen', 'the', 'political', 'will', ',', 'in', 'all', 'EU', 'Member', 'States', ',', 'to', 'vigorously', 'tackle', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 22, 22)}","['political', 'corruption']"
"['To', 'that', 'end', ',', 'the', 'Commission', 'will', 'set', 'up', 'the', 'EU', 'Anti-Corruption', 'Report', 'to', 'periodically', 'assess', 'Member', 'States', ""'"", 'efforts', ',', 'starting', 'in', '2013', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 12)}",['Anti-Corruption Report']
"['In', 'parallel', ',', 'the', 'EU', 'should', 'negotiate', 'its', 'participation', 'in', 'the', 'Council', 'of', 'Europe', 'Group', 'of', 'State', 'against', 'Corruption', '(', 'GRECO', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 18, 18)}",['Corruption']
